#{"t_start": 1670430589.468036, "env_id": "jss-v1"}
r,l,t,episode_makespan
50.868687,604,1055.1115,2706
37.131313,602,1055.759983,2774
16.121212,602,1059.408136,2878
50.868687,604,1060.058737,2706
15.515152,600,1060.70508,2881
63.79798,606,1064.330952,2642
64.0,600,1064.976261,2641
61.979798,602,1065.623811,2651
33.494949,601,1069.320436,2792
56.121212,604,1069.970815,2680
49.454545,603,1070.619908,2713
48.242424,602,1071.268268,2719
55.313131,601,1074.906334,2684
48.848485,605,1075.556864,2716
47.838384,605,1076.209693,2721
44.808081,605,1079.788162,2736
39.151515,606,1080.440872,2764
30.464646,605,1081.094049,2807
33.292929,604,1081.74646,2793
73.69697,601,1085.406409,2593
4.40404,603,1086.055264,2936
48.444444,607,1086.709001,2718
35.313131,610,1090.324833,2783
40.363636,609,1090.980247,2758
64.0,614,1091.641442,2641
62.787879,607,1095.226628,2647
7.636364,608,1095.88081,2920
51.878788,607,1096.535457,2701
68.444444,609,1097.190582,2619
96.727273,607,1100.841989,2479
40.767677,610,1101.494625,2756
45.010101,612,1102.150723,2735
29.050505,607,1105.754902,2814
34.909091,604,1106.403851,2785
34.10101,603,1107.056366,2789
57.535354,606,1110.584612,2673
53.494949,601,1111.230764,2693
40.161616,608,1111.883006,2759
1.979798,603,1112.539861,2948
65.010101,603,1116.154086,2636
73.494949,607,1116.805394,2594
64.40404,608,1117.456026,2639
35.717172,609,1120.953915,2781
47.232323,607,1121.601756,2724
51.676768,604,1122.253916,2702
78.545455,607,1122.91184,2569
62.989899,618,1126.586898,2646
0.969697,608,1127.238181,2953
2.989899,608,1127.889511,2943
52.282828,609,1131.502124,2699
61.171717,609,1132.153599,2655
2.787879,614,1132.811315,2944
61.171717,607,1136.414829,2655
30.868687,611,1137.066966,2805
43.59596,604,1137.713193,2742
35.919192,605,1138.360039,2780
56.525253,607,1142.040744,2678
65.616162,604,1142.697288,2633
67.434343,604,1143.351993,2624
48.242424,607,1146.89051,2719
26.828283,609,1147.542685,2825
49.050505,606,1148.192937,2715
60.767677,607,1151.869113,2657
35.919192,603,1152.529518,2780
5.616162,609,1153.182523,2930
-3.878788,607,1153.834776,2977
47.636364,607,1157.44004,2722
63.393939,610,1158.097208,2644
35.919192,609,1158.752576,2780
47.636364,610,1162.365496,2722
60.767677,612,1163.023531,2657
39.959596,606,1163.681882,2760
22.383838,611,1167.295303,2847
-27.515152,607,1167.956871,3094
48.848485,609,1168.61222,2716
